TIME,SEGMENT_NO,DURATION,BYTES,CRF,QUALITY_INDEX,RESOLUTION,BITRATE,CURRENT_THROUGHPUT,VMAF,REBUF,BUFFER_STATE,DELAY,REWARD,BITRATE_LIST
0.0,0,1000.0,26258,37,0,"(640, 360)",209.85393620985394,629574.606605,70.0,125.11228475903656,1000.0,123.90266016135806,-22.445228599999997,"[209.85393620985394, 303.0086883030087, 602.4129846024131, 1121.5413371215413]"
1000.0,1,5157.12571144104,67590,39,0,"(640, 360)",104.55081838394428,629574.606605,54.89045719999999,0.0,5955.810392785308,193.00863737932025,8.061824758064517,"[104.55081838394428, 151.44632305839372, 306.0868677466565, 592.3061410070962]"
6157.12571144104,2,1000.0,32535,34,0,"(640, 360)",260.0197202600197,629574.606605,53.876350483870965,0.0,6818.650528844428,134.39763303944642,1.360716699999997,"[260.0197202600197, 372.2833443722833, 704.4948007044948, 1329.9487213299487]"
7157.12571144104,3,1041.1086082458496,42750,32,0,"(640, 360)",320.3044953143761,629574.606605,69.74960403333333,0.0,7706.90934883913,151.4899183060444,5.129280832862904,"[320.3044953143761, 454.8848308661146, 842.277196380372, 1588.7252817649342]"
8198.23431968689,4,1000.0,20422,39,0,"(640, 360)",163.21262416321264,619263.27752375,75.86152646875,0.0,8593.947340216382,114.71357480007961,10.04506426666666,"[163.21262416321264, 238.32943223832945, 463.8876484638876, 872.0071208720071]"
9198.23431968689,5,2731.5370440483093,60407,37,0,"(640, 360)",176.6242006323671,619263.27752375,49.40907953333333,0.0,11137.473394573752,182.68058529764028,13.818632810213419,"[176.6242006323671, 265.7973903435915, 527.2615566347193, 1014.2551229519431]"
11929.771363735199,6,1928.7494719028473,132507,30,1,"(854, 480)",547.7564100907937,619263.27752375,54.08578731707316,0.0,12764.795925554265,305.2370804051586,10.048491253563222,"[380.9868292211574, 547.7564100907937, 1001.6922712036416, 1924.2844276428755]"
13858.520835638046,7,2260.434925556183,81369,40,1,"(854, 480)",286.89747088503157,619263.27752375,83.3156653448276,0.0,14789.813038070472,218.31205895150714,-5.625284557926843,"[190.36940662936283, 286.89747088503157, 566.4681595249932, 1051.3121568876338]"
16118.95576119423,8,1000.0,31174,38,1,"(854, 480)",249.1426082491426,619263.27752375,49.42214375000001,0.0,15644.490578729006,132.98996086659886,16.860380294827596,"[172.4353921724354, 249.1426082491426, 471.13639247113633, 881.1659528811659]"
17118.95576119423,9,1000.0,162763,27,2,"(1280, 720)",1300.801897300802,619263.27752375,62.910570099999994,0.0,16296.023865524017,356.78395232301096,16.341325625000003,"[518.345136518345, 747.2999527472999, 1300.801897300802, 2537.0204425370202]"
18118.95576119423,10,2510.273575782776,223971,33,2,"(1280, 720)",706.569621695758,618393.2197649999,93.80590000000001,0.0,18318.141741259515,461.2443924563299,10.063924297894747,"[259.51813756940913, 380.8650998927784, 706.569621695758, 1345.697273794506]"
20629.229336977005,11,1000.0,42899,40,2,"(1280, 720)",342.84880834284877,618393.2197649999,85.59163551315791,0.0,19164.23456364235,153.0228609596068,24.739952083333343,"[127.81605612781604, 184.51130418451132, 342.84880834284877, 609.9254646099254]"
21629.229336977005,12,5164.1174256801605,236661,40,2,"(1280, 720)",366.07636084572624,618393.2197649999,68.13189583333333,0.0,23839.89900106307,481.89492255964655,16.82465648089984,"[123.17939518225528, 188.73905394193437, 366.07636084572624, 692.4809531000482]"
26793.346762657166,13,1979.1704416275024,606797,31,3,"(1920, 1080)",2424.7608144247606,620255.07423125,67.53395806451614,0.0,24612.100054381764,1112.2918535726426,15.77880553666667,"[481.6858324816858, 694.5247806945248, 1206.592201206592, 2424.7608144247606]"
