File,Method,Average Duration(s),Average Size(MB),Average Buffer State(s),Average VMAF Score,Average VMAF Smoothness,Average Bitrate(bps),Stall Ratio(%),Stall Time(s),Switch Ratio(%),Total Size(MB)
lumos5g_trace_4.csv,QAOCS-RBA,2.13,1.6,50.7,98.2648590706235,1.71,5941.74831977822,1.05,0.14,0.08,152
oboe_trace_2.csv,QAOCS-RBA,2.29,0.55,36.42,98.2832283604258,1.66,1963.25121026818,1.14,1.02,0.57,48.15
hsr_trace_2.csv,QAOCS-RBA,2.06,1.46,46.32,98.3847433366192,1.33,5821.87116425316,1.02,0.12,0.2,143.34
oboe_trace_1.csv,QAOCS-RBA,2.72,0.36,14.73,97.1441546383943,2.47,1119.23746686013,5.41,13.09,0.35,26.65
hsr_trace_1.csv,QAOCS-RBA,1.99,0.95,34.33,97.6301260919048,2.09,3581.296679816,0.98,0.11,0.57,96.74
fcc18_trace_3.csv,QAOCS-RBA,2.25,0.47,38.75,97.718098158194,1.64,1710.51269729215,1.11,0.38,0.62,42.21
fcc18_trace_1.csv,QAOCS-RBA,2.21,0.87,31.64,98.5055999462004,1.11,3174.29788037189,2.2,0.87,0.74,79.09
lumos5g_trace_1.csv,QAOCS-RBA,2.29,1.82,51.13,98.4434140442361,1.45,6206.39587221444,1.12,0.08,0.03,162.41
lab_trace_1.csv,QAOCS-RBA,2.49,1.89,52.44,98.7257383910445,1.23,6463.4817366432,1.23,0.14,0.01,153.13
fcc18_trace_2.csv,QAOCS-RBA,2.34,0.38,41.04,98.2979054407756,1.45,1348.6671250991,1.15,2.99,0.53,32.76
ghent_trace_1.csv,QAOCS-RBA,2.08,1.61,47.47,98.8698811618154,0.99,6180.40700396648,1.02,0.66,0.07,157.84
hsr_trace_3.csv,QAOCS-RBA,2.06,0.79,30.28,98.4380358537351,1.3,3167.75100856629,1.02,0.18,0.5,76.97
oboe_trace_3.csv,QAOCS-RBA,2.24,0.76,37.85,98.396531036253,1.33,2683.15930143974,1.11,0.59,0.54,68.54
ghent_trace_0.csv,QAOCS-RBA,2.34,1.81,48.44,98.2594711688511,1.54,6620.54382394431,1.14,0.09,0.03,159.16
lab_trace_3.csv,QAOCS-RBA,1.89,1.41,46.08,98.7258893690746,1.18,5980.00231970536,0.93,0.18,0.01,150.5
ghent_trace_3.csv,QAOCS-RBA,2.34,1.47,52.66,98.3165579090382,1.3,5540.41158117757,1.15,0.11,0.28,127.8
lab_trace_2.csv,QAOCS-RBA,2.41,1.85,46.38,98.0027473133562,1.98,5985.24016623788,1.19,0.09,0.06,155.38
oboe_trace_0.csv,QAOCS-RBA,2.23,0.48,28.54,98.4722185186123,1.14,1755.96758147721,2.2,3.44,0.67,43.94
lumos5g_trace_2.csv,QAOCS-RBA,1.96,1.59,50.95,98.6387793156318,1.19,6365.61466594597,0.97,0.08,0.03,164.13
lumos5g_trace_3.csv,QAOCS-RBA,2.16,1.62,52.72,98.4283857766441,1.56,5869.05936494221,1.06,0.09,0.06,152.03
ghent_trace_2.csv,QAOCS-RBA,2.19,1.71,51.11,98.0750689340722,1.89,6294.95716604068,1.06,0.09,0.06,160.86
lumos5g_trace_4.csv,QAOCS-MPC,2.12,1.61,48.98,98.2422241311159,1.62,6115.21690377531,1.05,0.11,0.01,152.48
oboe_trace_2.csv,QAOCS-MPC,2.27,0.81,5.38,98.6847042790841,1.1,3547.26499200683,5.62,4.73,0.62,71.75
hsr_trace_2.csv,QAOCS-MPC,2,1.56,46.68,98.4249941788474,1.24,6276.74192567724,0.98,0.11,0.03,159.22
oboe_trace_1.csv,QAOCS-MPC,2.27,0.34,5.6,97.4606637311993,2.5,1401.05924471533,11.24,27.04,0.57,29.96
hsr_trace_1.csv,QAOCS-MPC,2,1.31,10.57,98.6173498815634,1,5839.84023033024,1.96,2.62,0.38,133.73
fcc18_trace_3.csv,QAOCS-MPC,2.06,0.64,5.11,98.3610423118236,1.06,3041.42191836087,1.01,0.47,0.66,63.19
