TIME,SEGMENT_NO,DURATION,BYTES,CRF,QUALITY_INDEX,RESOLUTION,BITRATE,CURRENT_THROUGHPUT,VMAF,REBUF,BUFFER_STATE,DELAY,REWARD
0.0,0,5321.893073618412,69983,40,0,"(640, 360)",104.97450656090666,107663.80529837501,70.0,778.4162955468689,5321.893073618412,764.225451490572,12.738141941406255
5321.893073618412,1,4390.2550637722015,252140,29,0,"(640, 360)",456.70638062593355,107663.80529837501,44.52371611718749,0.0,6991.725800459006,2545.178762539943,11.91506811509434
9712.148137390614,2,4171.472907066345,470500,24,0,"(640, 360)",894.4159124289832,107663.80529837501,89.85844685849057,0.0,6441.989165239086,4405.802036099237,19.785516794221838
13883.621044456959,3,3980.9680730104446,96498,31,0,"(640, 360)",192.996,158358.51174000002,98.72981400990098,0.0,9650.219241227978,722.5562165110068,14.14525581682389
17864.589117467403,4,1000.0,176297,15,1,"(854, 480)",1410.376,157586.39237125,81.42638208333335,0.0,9361.52714517124,1257.613032960964,15.690824259900971
18864.589117467403,5,1000.0,236114,15,1,"(854, 480)",1888.912,157586.39237125,96.07797950000001,0.0,8756.032865588733,1643.4979653467694,16.743367966666668
19864.589117467403,6,1135.6529891490936,284159,15,1,"(854, 480)",1948.518300423343,161723.7672575,99.81001029166667,0.0,8040.277918446999,1929.5409914972392,15.287060514285711
21000.242106616497,7,5203.703880310059,239920,20,0,"(640, 360)",368.51714358509724,161723.7672575,99.82476410714285,0.0,11747.924423015074,1641.5971152770724,16.596936491666654
26203.945986926556,8,6875.92226266861,1892692,15,1,"(854, 480)",2189.1376294391503,161723.7672575,96.42614760000004,1359.617900987574,6875.92226266861,13731.915221810266,15.707408396299492
33079.868249595165,9,8239.820718765259,977750,15,0,"(640, 360)",948.1212121212121,164644.37554125,98.23471142168673,0.0,8906.227102342302,6237.378100711923,14.399681252121232
41319.688968360424,10,6158.302001655102,1368326,20,1,"(854, 480)",1775.1255256688905,167653.13681999999,98.40382668686873,0.0,6879.852922165912,7703.705021167634,14.127122083506997
47477.990970015526,11,9750.074982643127,903722,17,0,"(640, 360)",738.3600769919973,178628.40318375,98.25098870945945,0.0,11144.510345728444,5507.472593960188,14.488323536419516
57228.06595265865,12,3575.475335121155,940339,16,1,"(854, 480)",2099.3616836615515,171730.25220999998,98.88117700851065,0.0,9092.256900379205,5751.048753416721,14.213784598994323
60803.54128777981,13,1000.0,410846,18,1,"(854, 480)",3286.768,183141.97575875,98.07440822093025,0.0,7425.026375220697,2499.242087077398,14.951079549148941
61803.54128777981,14,1000.0,207937,15,0,"(640, 360)",1663.496,170464.7326,99.73199541666668,0.0,7105.360093674137,1364.0254361891332,15.061422952906977
62803.54128777981,15,2965.061694383621,360701,24,0,"(640, 360)",961.8693333333333,170464.7326,99.781439625,0.0,7694.691042511538,2307.353760316137,15.415588388888906
65768.60298216343,16,1000.0,159554,18,0,"(640, 360)",1276.432,170464.7326,98.63281405555554,0.0,7657.505321787182,1065.2570463444263,14.901187875000012
66768.60298216343,17,1000.0,135562,15,0,"(640, 360)",1084.496,170464.7326,99.76050349999998,0.0,7571.404659543717,995.1161645657085,15.03555799444444
67768.60298216343,18,2710.152328014374,446167,15,0,"(640, 360)",1297.9403636363636,153470.79973375,99.83139899999999,0.0,7367.242377566091,3140.18783051229,14.926818422727262
