TIME,SEGMENT_NO,DURATION,BYTES,CRF,QUALITY_INDEX,RESOLUTION,BITRATE,CURRENT_THROUGHPUT,VMAF,REBUF,BUFFER_STATE,DELAY,REWARD
0.0,0,3223.8771617412567,93083,29,0,"(640, 360)",229.1273846153846,224471.10552749998,70.0,526.092971318407,3223.8771617412567,516.5020835661812,9.076080607692305
3223.8771617412567,1,1000.0,46340,32,0,"(640, 360)",370.72,224471.10552749998,85.12680101282051,0.0,3906.100567644576,297.3061305765483,3.8902328499999923
4223.877161741257,2,1000.0,29371,37,0,"(640, 360)",234.968,224471.10552749998,76.48372141666665,0.0,4672.781382848145,217.7319456444497,21.81472553365384
5223.877161741257,3,1000.0,107998,23,0,"(640, 360)",863.984,224471.10552749998,56.62415095833334,0.0,5072.257488405139,561.5257367512262,17.169646758333325
6223.877161741257,4,1000.0,50005,32,0,"(640, 360)",400.04,239073.00275500002,99.69669816666665,0.0,5764.66886927147,300.1705817833599,8.119723304166671
7223.877161741257,5,1000.0,64696,27,0,"(640, 360)",517.568,239073.00275500002,81.30356400000001,0.0,6413.639471765902,359.33862108018434,18.091007666666634
8223.877161741257,6,1000.0,142127,16,0,"(640, 360)",1137.016,260147.36842125002,93.21138100000003,0.0,6785.078965788123,655.086995224942,16.751882675000004
9223.877161741257,7,3334.969162940979,559032,15,0,"(640, 360)",1325.112888888889,260147.36842125002,99.80373179166668,0.0,7938.5415446237,2393.728324523158,15.64890518148148
12558.846324682236,8,1000.0,291987,15,0,"(640, 360)",2335.896,264046.92556625,99.95007213580247,0.0,7783.623692246945,1209.931934223185,14.904977320833336
13558.846324682236,9,7325.639396905899,399640,23,0,"(640, 360)",435.9709289077695,299760.0644125,99.8089175,0.0,13520.458588807924,1595.9334978323218,17.170242223870673
20884.485721588135,10,1000.0,131389,20,1,"(854, 480)",1051.112,322146.06741625,95.5596598238636,0.0,13991.462881425921,497.90936093246165,16.209403291666668
21884.485721588135,11,2487.7156615257263,434492,15,1,"(854, 480)",1390.3744,388788.764045,97.19902841666668,0.0,15132.501900988143,1352.091179688326,13.279700747613642
24372.20138311386,12,1000.0,35601,24,1,"(854, 480)",284.808,332971.947195,96.39277788333334,0.0,15944.08444915018,192.5462284669848,16.50883791666668
25372.20138311386,13,1212.4816477298737,109709,28,2,"(1280, 720)",702.1376,332971.947195,91.380381,0.0,16701.05121301106,426.8254874549713,15.125551549999997
26584.683030843735,14,1000.0,495457,15,2,"(1280, 720)",3963.656,332971.947195,92.53445266666668,0.0,16191.881341289009,1559.8989845725907,15.77515917499999
