,TIME,SEGMENT_PROGRESSIVE,DURATION,BYTES,QUALITY_INDEX,RESOLUTION,BITRATE,VMAF,REBUF,BUFFER_STATE,DELAY,REWARD
0,217.38665507315557,0,4.0,627213,1,854x480,1254.426,89.653606875,0.21738665507315558,4.0,217.38665507315557,67.91494136768443
1,403.1669298249995,1,4.0,482920,0,640x360,965.84,92.81775875000001,0.18578027475184394,8.0,185.78027475184393,71.0755793998156
2,572.5945448990523,2,4.0,408265,0,640x360,816.53,91.97305104166666,0.16942761507405277,12.0,169.42761507405277,74.18558182592804
3,781.5256997527705,3,4.0,588611,0,640x360,1177.222,91.58971791666666,0.0,15.791068845146281,208.93115485371823,91.20638479166665
4,959.5321362892931,4,4.0,447430,1,854x480,894.86,90.7091178125,0.0,19.61306240860976,178.00643653652267,89.82851770833334
5,1151.1420230519166,5,4.0,509534,1,854x480,1019.068,91.30348718750001,0.0,23.421452521847137,191.60988676262332,90.7091178125
6,1384.0485360870377,6,4.0,698066,2,1280x720,1396.132,93.89147447916667,0.0,27.18854600881201,232.90651303512112,91.30348718750001
7,1684.656448214007,7,4.0,995966,2,1280x720,1991.932,94.75290010416666,0.0,30.887938096685044,300.60791212696927,93.89147447916667
8,2011.1690453668582,8,4.0,1063702,2,1280x720,2127.404,96.64818333333335,0.0,34.5614254995322,326.5125971528512,94.75290010416666
9,2547.9543836040593,9,4.0,1971029,3,1920x1080,3942.058,95.99923489583334,0.0,38.024640161295,536.7853382372009,95.35028645833333
10,3086.15765186536,10,4.0,1976337,3,1920x1080,3952.674,96.64656885416666,0.0,41.4864368930337,538.2032682613008,95.99923489583334
11,3858.00617714131,11,4.0,2982594,3,1920x1080,5965.188,98.83133677083333,0.0,44.71458836775775,771.8485252759502,96.64656885416666
12,4364.240319406982,12,4.0,2050451,3,1920x1080,4100.902,97.77977458333332,0.0,48.20835422549207,506.23414226567184,96.72821239583331
13,4833.958695857269,13,4.0,1936822,3,1920x1080,3873.644,95.86938270833333,0.0,51.73863584904179,469.71837645028705,93.95899083333335
14,5260.528995835729,14,4.0,1709774,3,1920x1080,3419.548,97.28305802083332,0.0,55.31206554906333,426.5702999784598,95.86938270833333
15,6042.973016647005,15,4.0,3344657,3,1920x1080,6689.314,99.4382990625,0.0,58.52962152825205,782.4440208112769,97.28305802083332
16,7241.05967519646,16,4.0,3059295,3,1920x1080,6118.59,99.6743653125,0.0,59.77206470730082,757.5568209512245,99.4382990625
17,8520.810296031703,17,4.0,2370480,3,1920x1080,4740.96,99.13794916666666,0.0,59.81245431568231,959.610391618506,98.60153302083332
18,10117.997892116744,18,4.0,2633510,3,1920x1080,5267.02,99.48865395833333,0.0,59.63393063224816,1178.5236834341524,99.13794916666666
19,11597.748911722716,19,4.0,2421178,3,1920x1080,4842.356,97.85279916666667,0.0,59.812887078770615,1321.0435534775418,96.21694437500001
20,12331.86492802477,20,4.0,1499064,3,1920x1080,2998.128,96.42522677083333,0.0,59.73568280368381,577.2042750868115,94.997654375
21,13129.270531646884,21,4.0,2726167,3,1920x1080,5452.334,99.08208927083335,0.0,59.62493587248037,610.7469312034361,96.42522677083333
22,14654.078964836614,22,4.0,2430101,3,1920x1080,4860.202,99.72711499999998,0.0,59.91586099209484,709.0748803855257,99.08208927083335
23,15790.302011954469,23,4.0,2221579,3,1920x1080,4443.158,99.10075791666668,0.0,59.96611624493802,449.74474715682425,98.47440083333338
24,17409.814267341215,24,4.0,2252572,3,1920x1080,4505.144,97.68389041666667,0.0,59.709599267225165,756.5169777128567,96.26702291666666
25,18721.56110145518,25,4.0,2745435,3,1920x1080,5490.87,99.66119125,0.0,59.69522348900512,514.3757782200389,97.68389041666667
