,TIME,SEGMENT_PROGRESSIVE,DURATION,BYTES,QUALITY_INDEX,RESOLUTION,BITRATE,VMAF,REBUF,BUFFER_STATE,DELAY,REWARD
0,118.48534990970872,0,4.939,11348,1,854x480,18.381048795302693,117.00800872192568,0.11848534990970871,4.939,118.48534990970872,105.1594737309548
1,1755.3411381634694,1,7.541,462341,0,640x360,490.482429386023,154.94028478042034,1.6368557882537607,12.48,1636.8557882537607,-21.322266028930855
2,4307.2619587370655,2,7.541,722970,0,640x360,766.9752022278212,163.53185135411508,0.0,17.469079179426405,2551.9208205735963,158.9745955134071
3,5121.638946036159,3,3.904,214157,0,640x360,438.84631147540983,84.92098070153844,0.0,20.558702192127313,814.376987299093,84.65457261440436
4,5859.031462293611,4,4.271,191707,0,640x360,359.08592835401544,93.12148221523438,0.0,24.09230967586986,737.3925162574524,92.9178696911959
5,7033.8810935802985,5,4.271,319228,0,640x360,597.94521189417,88.66525361664063,0.0,27.18846004458317,1174.8496312866876,84.49177799164063
6,8417.883674375324,6,3.637,380037,1,640x360,835.9351113555127,78.67678512759174,0.0,29.441457463788144,1384.0025807950258,75.18680255591744
7,9672.342073016536,7,3.404,342320,0,640x360,804.5123384253819,71.21204759862745,0.0,31.590999065146935,1254.458398641212,68.36315855023746
8,10908.475479986275,8,3.337,337471,1,640x360,809.0404554989511,73.18268441577501,0.0,33.69186565817719,1236.1334069697384,69.14039007655931
9,12553.004000347846,9,4.605,456680,0,640x360,793.3637350705753,90.37854171467393,0.0,36.65233713781562,1644.5285203615722,81.16052048713769
10,15212.946525529976,10,3.704,752131,2,854x480,1624.473002159827,85.138415132973,0.0,37.69639461263349,2659.942525182131,71.70098723246379
11,17882.370932293,11,4.071,819826,2,854x480,1611.0557602554654,91.86733171954917,0.0,39.097970205870475,2669.4244067630234,90.1903244842811
12,19254.00009182111,12,4.338,433972,0,640x360,800.3171968649148,94.578327513,0.0,42.064341046342356,1371.6291595281123,91.52235577529508
13,20327.703275146556,13,3.504,340682,0,640x360,777.8127853881278,74.81922415657144,0.0,44.49463786301691,1073.7031833254455,73.02014339466669
14,23029.481302082928,14,5.339,910314,2,854x480,1364.0217269151526,122.2105356262969,0.0,47.131859836080544,2701.7780269363725,116.05999030189214
15,25915.50911189271,15,4.972,990710,2,854x480,1594.062751407884,112.4773090277181,0.0,49.217832026270756,2886.0278098097806,111.40527375380869
16,28377.18529683314,16,4.405,877848,3,854x480,1594.2755959137344,100.77775426979167,0.0,51.16115584133032,2461.676184940433,99.7541883917156
17,31545.44289830766,17,5.473,1082486,2,854x480,1582.2927096656315,116.98608648999999,0.0,53.4658982398558,3168.2576014745205,110.97445732333333
18,33476.24220877518,18,5.973,585722,0,640x360,784.4928846475808,123.33370531110333,0.0,57.50809892938828,1930.7993104675156,120.42732916585193
19,36455.516412432604,19,4.338,893625,3,854x480,1647.9944674965423,98.32715153169231,0.0,58.86682472573085,2979.2742036574296,90.2554110787486
20,39450.175765273816,20,4.472,450265,0,640x360,805.4830053667262,91.48514471820897,0.0,59.92925325552655,1409.5714702043017,82.64854906723309
21,40846.85179589539,21,4.071,397562,0,640x360,781.2566936870548,83.57928943303277,0.0,59.956959181534216,1043.2940739923329,83.28694759794593
22,43675.28470140868,22,4.739,956183,2,854x480,1614.151508757122,107.4063312887324,0.0,59.81843370709219,2377.5254744420254,98.87058149884552
23,46329.098186533,23,4.839,962260,2,854x480,1590.8410828683611,106.85009515944829,0.0,59.765480680065664,2391.9530270265273,104.51682742948228
24,49825.34451030454,24,4.972,1354711,3,854x480,2179.7441673370877,112.33129331718123,0.0,59.931287747228794,3306.192932836871,110.28429298299932
25,52045.39783463994,25,4.939,620131,1,640x360,1004.4640615509212,103.39107217498312,0.0,59.86478778052843,1505.499966700364,96.75437692421221
26,55288.74527710132,26,3.371,901403,3,854x480,2139.194304360724,75.93531263086635,0.0,59.99244033806704,2243.347442461385,69.56553254322921
27,58299.06901238534,27,2.903,586894,2,854x480,1617.3448157078885,63.71126793109196,0.0,59.88511660278302,1510.3237352840247,61.393867219813934
28,60894.41150937202,28,4.805,478044,0,640x360,795.9109261186265,96.49601133255209,0.0,59.9060576219799,1284.058980803125,89.0388803627245
29,65652.82421611519,29,5.373,1081880,2,854x480,1610.8393820956633,114.6693992079969,0.0,59.77099302670009,2508.064595279806,109.63193388320394
30,71384.65793403341,30,6.774,681831,0,640x360,805.2329495128432,137.04220135995072,0.0,59.907250223472666,1637.7428032274277,132.5975390575305
31,77685.54461674926,31,6.24,628278,0,640x360,805.4846153846154,125.80008012834226,0.0,59.846363540756805,1800.8866827158538,125.51868806965045
32,81328.16121865183,32,4.939,92907,1,854x480,150.4871431463859,117.66021710400337,0.0,59.929544038508844,355.81950224796077,103.010573636378
33,86323.20666446585,33,4.772,972026,3,854x480,1629.5490360435876,105.95925672678322,0.0,59.70649859269483,2495.045445814017,99.48601884122284
