,TIME,SEGMENT_PROGRESSIVE,DURATION,BYTES,QUALITY_INDEX,RESOLUTION,BITRATE,VMAF,REBUF,BUFFER_STATE,DELAY,REWARD
0,165.0521448066096,0,4.972,425215,1,854x480,684.1753821399839,101.8596832804698,0.1650521448066096,4.972,165.0521448066096,-0.46998715845287675
1,633.1686750959464,1,4.972,1940374,3,1920x1080,3122.0820595333867,117.83061879865774,0.4681165302893367,9.944,468.1165302893367,-2.302090919708096
2,1121.5079797379815,2,4.972,2041477,3,1920x1080,3284.757843925985,117.26011550147653,0.4883393046420352,14.916,488.3393046420352,0.013563778471120141
3,1810.3909599424608,3,8.809,3362223,3,1920x1080,3053.443523668975,205.1790847703314,0.0,23.036117019795523,688.8829802044793,6.49313167974299
4,2186.2262297147186,4,3.938,1670937,3,1920x1080,3394.4885728796344,90.43208557648306,0.0,26.598281750023265,375.83526977225773,3.000828950789341
5,2554.9491683131746,5,2.636,1640038,3,1920x1080,4977.353566009104,64.01386325367089,0.0,28.865558811424805,368.7229385984561,1.6972110068705304
6,3077.5104401680064,6,4.772,2555170,3,1920x1080,4283.60435875943,116.86806315958043,0.0,33.11499753956997,522.5612718548316,4.416590792750327
7,3440.512748075408,7,3.771,1633941,3,1920x1080,3466.329355608592,90.40971598964602,0.0,36.52299523166257,363.0023079074016,2.4506069968491615
8,3797.1756904749345,8,3.738,1657478,3,1920x1080,3547.3044408774745,89.3540365209375,0.0,39.904332289263046,356.6629423995264,3.233980914731117
9,4259.717267700604,9,4.772,2506730,3,1920x1080,4202.397317686505,115.6609425446154,0.0,44.21379071203738,462.54157722566964,4.35836712319097
10,4787.711479423044,10,6.207,2935630,3,1920x1080,3783.637828258418,150.76739778701617,0.0,49.89279650031494,527.9942117224402,5.452500510571912
11,5379.172550414753,11,4.572,2993219,3,1920x1080,5237.478565179353,113.37067083481753,0.0,53.87333542932323,591.4610709917083,4.532597263079065
12,6269.109064782091,12,5.706,4403473,5,1920x1080,6173.814230634419,141.8503133597369,0.0,58.68939891495589,889.9365143673381,7.870610334544934
13,6875.686513870081,13,2.87,1906153,3,1920x1080,5313.318466898954,71.21023309302326,0.0,59.58016472280294,479.2341921529506,2.951810236264535
14,8656.600439601536,14,5.806,3785866,3,1920x1080,5216.487771271099,143.7829383430747,0.0,59.51937938840474,866.7853343982068,7.474901304372144
15,10148.866456056017,15,3.27,2280616,4,1920x1080,5579.48868501529,81.187290225,0.0,59.71031067584411,579.0687125606171,4.198231086255808
16,10920.527466815718,16,2.436,1915669,4,1920x1080,6291.195402298851,60.86370927287671,0.0,59.6770788224112,469.2318534329169,3.1196312827164387
17,12045.580378883722,17,4.305,2983513,3,1920x1080,5544.275029036005,106.73494633924417,0.0,59.781266945040585,700.811877370608,5.220105626737155
18,13390.172590160211,18,2.703,2020573,4,1920x1080,5980.238253792083,67.56864444611111,0.0,59.98359135675104,500.67558828954765,3.605182775243922
19,14978.195411547778,19,3.771,2529611,4,1920x1080,5366.45133916733,93.00226605869469,0.0,59.59253825755073,662.0530992003125,4.445435085375247
20,15998.526965091898,20,4.572,2936001,3,1920x1080,5137.359580052494,112.23818284729926,0.0,59.827857341872296,836.6809156784341,5.642910240885164
21,17698.12233568005,21,4.839,3437681,3,1920x1080,5683.2915891713155,120.37610583713793,0.0,59.868384975511056,798.4723663612355,6.329429990881177
22,19555.215251285113,22,5.039,3589641,3,1920x1080,5698.973605874182,124.99717212216886,0.0,59.88990001982198,1017.4849556890733,7.163599983297133
23,20215.47095137303,23,3.27,2026621,3,1920x1080,4958.094189602447,79.15041256377552,0.0,59.70907614973601,450.8238700859628,3.312362583728265
24,22053.53140287042,24,4.672,3713347,3,1920x1080,6358.470890410959,116.2466131965714,0.0,59.527261838988295,853.8143107477204,6.026317299191488
25,24242.96404911217,25,5.172,4185609,3,1920x1080,6474.259860788863,129.15169873935483,0.0,59.80666858624225,1392.593252746042,8.255429029622094
26,24812.09495685784,26,2.436,870138,3,1920x1080,2857.5960591133003,57.27485675589041,0.0,59.816522829117275,426.14575712497975,-1.8763878016755628
27,28001.614902787456,27,4.939,3295086,3,1920x1080,5337.252075318891,122.61314241427364,0.0,59.94225543146281,2313.2673976544643,4.11051598379441
28,33964.59505404421,28,5.206,4084161,3,1920x1080,6276.082981175566,129.71581109019232,0.0,59.185275280206056,5962.98015125676,7.2294910941433255
29,35798.997808441,29,6.741,4741892,3,1920x1080,5627.523512831925,166.44653745861385,0.0,59.84869025277362,1077.585027432431,8.835224531656358
30,36735.99341453166,30,4.472,3532521,3,1920x1080,6319.35778175313,110.05965653955225,0.0,59.94060131321048,880.0889395631473,6.373207731078794
31,37704.83188280644,31,4.105,1989783,3,1920x1080,3877.7744214372715,98.18056522601627,0.0,59.54963541233684,495.96590087363546,1.5379826396841412
32,39365.505073834276,32,5.773,4512071,3,1920x1080,6252.653386454183,141.49993815140172,0.0,59.938735100523495,883.9003118133493,6.649263034983088
33,41036.898696239856,33,4.805,3513596,5,1920x1080,5849.899687825183,119.51883306649306,0.0,59.506424728927946,737.310371595548,6.624438301371
34,41689.04425121146,34,5.473,1627769,3,1920x1080,2379.3444180522565,129.3708442479573,0.0,59.829893576847155,649.5311520807892,-0.21501726977292623
