TIME,SEGMENT_NO,DURATION,BYTES,CRF,QUALITY_INDEX,RESOLUTION,BITRATE,CURRENT_THROUGHPUT,VMAF,REBUF,BUFFER_STATE,DELAY,REWARD,BITRATE_LIST
0.0,0,1023.1772363185883,3904,27,0,"(640, 360)",30.194282885781465,401376.40205875004,70.0,91.91408459432213,1023.1772363185883,90.23845363885896,15.990017012903227,"[30.194282885781465, 34.06137854225962, 45.175411458977855, 64.68877614156663]"
1023.1772363185883,1,1000.0,6017,38,3,"(1920, 1080)",48.08786404808786,401376.40205875004,96.65002835483871,0.0,1920.8025759450707,95.77991176870245,14.454346679999995,"[26.13384002613384, 28.5714000285714, 35.412552035412546, 48.08786404808786]"
2023.1772363185883,2,7408.437043428421,57149,37,0,"(640, 360)",61.44414546121143,401376.40205875004,94.09057779999999,0.0,9082.906590951065,229.87637986863496,23.196088601475502,"[61.44414546121143, 99.42083982123364, 206.31724602843735, 407.3371936844204]"
9431.61427974701,3,3490.673542022705,406721,15,0,"(640, 360)",928.7182203873608,401376.40205875004,76.90787950672642,0.0,11347.296945575239,1146.648079521095,14.589987065714256,"[928.7182203873608, 1940.5052770026807, 3179.3404545848957, 6003.861277167088]"
12922.287821769714,4,1022.1807956695557,176906,15,0,"(640, 360)",1368.2248484098504,401376.40205875004,98.33174140952376,0.0,11812.089687941301,543.945665839135,16.64333766223059,"[1368.2248484098504, 2478.901126098255, 3736.117126593244, 7063.969496349462]"
13944.46861743927,5,1000.0,132167,15,0,"(640, 360)",1056.2786650562787,401376.40205875004,98.89020935483872,0.0,12395.33940184162,426.6151900837787,14.785834539047631,"[1056.2786650562787, 2395.0985063950984, 3721.6985797216985, 6879.225894879226]"
14944.46861743927,6,7691.1735236644745,946954,18,0,"(640, 360)",982.864426104362,401376.40205875004,99.36501446666668,0.0,17626.87576467838,2563.4386852284956,14.646491020360294,"[982.864426104362, 1900.9033554462624, 2853.712673079987, 5381.185690999192]"
22635.642141103745,7,1000.0,300250,18,2,"(1280, 720)",2399.5980023995976,401376.40205875004,99.22585325974028,0.0,17836.357097164437,867.4220556012814,15.891409050000028,"[763.7634727637635, 1466.9475854669477, 2399.5980023995976, 4483.456060483456]"
23635.642141103745,8,6070.258557796478,627579,15,0,"(640, 360)",826.7491818765799,401376.40205875004,96.9472108333333,0.0,22380.055498058733,1599.2772815379155,14.880014243256788,"[826.7491818765799, 1878.1021216291365, 3230.411845462155, 6241.932017825893]"
29705.900698900223,9,4618.94154548645,680681,15,0,"(640, 360)",1174.1013473348582,436702.4703975,98.69167803296698,0.0,25285.963827440544,1720.7196303178405,15.180305844724229,"[1174.1013473348582, 3071.365474255876, 4967.4859976485395, 9303.345794960771]"
34324.84224438667,10,1000.0,1123866,15,3,"(1920, 1080)",8981.937080981936,436702.4703975,99.7917115467626,0.0,20803.906541531658,5159.905083787271,15.056694596703307,"[1179.771049179771, 2928.708362928708, 4827.759412827759, 8981.937080981936]"
35324.84224438667,11,5174.45707321167,1177242,21,1,"(854, 480)",1809.330468252451,140357.35191375,99.87643733333334,0.0,17105.132217963117,8908.907701426651,14.926501678172848,"[1011.4644860288884, 1809.330468252451, 2844.52812137082, 5559.496696095542]"
40499.29931759834,12,2777.4012088775635,422083,15,0,"(640, 360)",1204.7453923804137,140357.35191375,99.7304197371795,0.0,16784.491306337608,3165.929270966475,14.964201695238097,"[1204.7453923804137, 2766.5190882127645, 4504.884574477764, 8205.554225537791]"
43276.70052647591,13,5594.57965195179,1287173,16,0,"(640, 360)",1836.979623612505,307740.66092,99.91974238095239,0.0,17594.96185044962,4482.79468861167,14.985031283424913,"[1836.979623612505, 4022.150682727256, 6502.714603916152, 12275.064640647239]"
48871.280178427696,14,1754.7357976436615,587542,15,1,"(854, 480)",2657.9071325776745,307740.66092,99.9301220952381,0.0,16609.103590932857,2832.716162039564,15.006417079065592,"[939.7325884185735, 2657.9071325776745, 4249.796006073167, 7907.316921458804]"
50626.01597607136,15,3373.82310628891,587500,15,0,"(640, 360)",1380.970751920945,218410.06979375,99.82665060377359,0.0,16919.323279886004,2975.428456427122,14.985174119887962,"[1380.970751920945, 3150.345698114505, 4999.635952603909, 9425.32165600136]"
53999.83908236027,16,1000.0,376680,15,1,"(854, 480)",3010.426563010427,212335.01289375,99.96364388235295,0.0,16600.254647117235,1354.769090619087,14.941556303773595,"[1373.4411853734412, 3010.426563010427, 4923.655420923655, 9252.801945252802]"
54999.83908236027,17,2253.76158952713,367679,15,0,"(640, 360)",1296.3926703970494,313286.52277875005,99.77018859999998,0.0,17469.434739536948,1268.5927527970928,15.024226963235307,"[1296.3926703970494, 3013.1515388710827, 4995.130757324137, 9521.819919116273]"
57253.6006718874,18,2531.4718782901764,478349,15,0,"(640, 360)",1509.0653342108762,337598.83689499996,99.8788338382353,0.0,18597.50534397129,1512.1715364490558,14.987333197894738,"[1509.0653342108762, 3042.169765078559, 4987.459525708939, 9326.118975388714]"
59785.072550177574,19,1627.881795167923,304941,15,0,"(640, 360)",1492.0952581334925,363770.35327250004,99.9405867631579,0.0,19191.754023281617,962.3988085563856,14.962995889645859,"[1492.0952581334925, 3606.915854010598, 5997.881304098918, 10834.061584079933]"
61412.9543453455,20,3389.7854685783386,1278270,15,1,"(854, 480)",3004.6867796731685,363770.35327250004,99.91813212244898,0.0,18580.101267873928,4022.671456578178,14.971155179824557,"[1194.0989650652598, 3004.6867796731685, 4919.960404336483, 9081.872467057237]"
64802.739813923836,21,2942.411243915558,557510,26,2,"(1280, 720)",1501.8945082831701,262237.0616325,99.93886316666668,0.0,19065.147389352427,2317.870680542345,15.250263560651227,"[587.0618486575459, 902.7476768196507, 1501.8945082831701, 2924.8783352572505]"
67745.1510578394,22,2089.3183052539825,850438,22,2,"(1280, 720)",3236.52420291689,262237.0616325,99.33573712359551,0.0,18052.92218073895,3088.8929653606515,14.980165825396838,"[987.5486536809346, 2003.107365865215, 3236.52420291689, 6414.779111574986]"
69834.46936309338,23,1000.0,755497,15,2,"(1280, 720)",6037.932030037932,339778.2378825,99.91739468253968,0.0,16547.22614921149,2419.1487916981023,14.985284667640453,"[1183.663153183663, 3493.998507493998, 6037.932030037932, 11372.472155372472]"
70834.46936309338,24,3065.6069815158844,963893,18,1,"(854, 480)",2511.9893046177262,340285.3504425,99.86476396666667,0.0,16442.514628789668,3036.3355474434793,15.15034775319186,"[1077.1949118751581, 2511.9893046177262, 4264.984350445771, 8017.067265719267]"
73900.07634460926,25,1000.0,847098,15,2,"(1280, 720)",6770.0072227700075,345361.29132874997,99.53409385869564,0.0,15153.721112585206,2251.854193655052,14.93303421666667,"[1424.1504254241504, 3981.83018798183, 6770.0072227700075, 13054.796149054795]"
74900.07634460926,26,1000.0,1213368,15,3,"(1920, 1080)",9697.237065697236,473010.74843375,99.8634595,0.0,10933.723826618458,5181.269133930854,14.972552574130443,"[1612.0743136120743, 3472.212315472212, 5308.006685308007, 9697.237065697236]"
75900.07634460926,27,1000.0,447463,16,2,"(1280, 720)",3576.124299576124,208249.23613874998,99.87660326666668,0.0,9470.821026529946,2341.7786885744185,14.946342000000016,"[909.4016889094016, 2127.5263461275263, 3576.124299576124, 6768.600630768601]"
76900.07634460926,28,4880.3461492061615,831830,15,0,"(640, 360)",1356.7316798184672,208249.23613874998,99.83423499999998,0.0,10603.554231912565,4068.2676069914755,14.958555134557821,"[1356.7316798184672, 3488.2763274721938, 5605.865964784231, 10468.577067241871]"
81780.42249381542,29,1000.0,399726,24,2,"(1280, 720)",3194.61019519461,336010.64657125,99.91035910204081,0.0,10278.353562199272,1332.2347574992511,14.941411583333306,"[1200.3744252003744, 1953.924121953924, 3194.61019519461, 6331.086582331087]"
82780.42249381542,30,1000.0,332550,23,2,"(1280, 720)",2657.7396026577394,336010.64657125,99.78564683333335,0.0,10226.937131131623,1121.7902978699808,15.011905468707475,"[1009.3016890093018, 1729.5167537295167, 2657.7396026577394, 5510.076413510077]"
83780.42249381542,31,2259.5060765743256,309249,15,0,"(640, 360)",1090.375400628312,336010.64657125,99.79690726666668,0.0,11387.953021399333,1048.7944905307284,14.985846387254904,"[1090.375400628312, 2981.3022491599586, 4918.379363719382, 9733.80298078042]"
86039.92857038975,32,1000.0,536370,15,1,"(854, 480)",4286.669044286669,336010.64657125,99.94068511764706,0.0,10727.440624361032,1760.3039003714377,14.927022293333334,"[1968.0220099680218, 4286.669044286669, 6901.211886901212, 12653.046300653046]"
87039.92857038975,33,4712.750464677811,894317,16,0,"(640, 360)",1510.0102974396123,336010.64657125,99.8445217,0.0,13114.576307434001,2508.6357260894943,15.006574684548468,"[1510.0102974396123, 3386.321564197751, 5458.4239028921265, 10035.903640954304]"
91752.67903506756,34,1000.0,571892,15,2,"(1280, 720)",4570.56086857056,416592.48529374995,99.86822086619719,0.0,12643.177546348526,1525.0370570724263,15.146742766666677,"[1362.628009362628, 2630.7426266307425, 4570.56086857056, 8533.026440533027]"
92752.67903506756,35,1000.0,656532,15,2,"(1280, 720)",5247.003749247004,416592.48529374995,99.39555786666665,0.0,12026.11129518749,1738.9025010908952,14.938840882863857,"[1370.1324973701326, 3200.4043952004045, 5247.003749247004, 9561.780657561781]"
93752.67903506756,36,1000.0,615592,15,2,"(1280, 720)",4919.8112689198115,416592.48529374995,99.85875996666667,0.0,11445.388288965167,1673.671565593692,14.981318573333336,"[1351.551097351551, 3125.591283125591, 4919.8112689198115, 9640.573785640574]"
94752.67903506756,37,1505.5752098560333,870729,20,3,"(1920, 1080)",4538.3915750409815,401588.23885625,99.86812393333334,0.0,10642.263700711861,2362.329892717172,15.02605897753623,"[804.0039925257416, 1486.616438677463, 2386.373290732493, 4538.3915750409815]"
96258.25424492359,38,1000.0,503133,22,3,"(1920, 1080)",4021.038940021039,401588.23885625,99.66540197826087,0.0,10130.835132912362,1398.7977957693715,15.084553399999997,"[797.0341687970342, 1282.2604572822606, 2161.484354161484, 4021.038940021039]"
97258.25424492359,39,2760.2913975715637,759971,25,2,"(1280, 720)",2195.3090809825544,401588.23885625,99.56714106666668,0.0,10849.044600121768,2062.7298604271145,14.957380828679938,"[880.8349425659233, 1370.2168961478078, 2195.3090809825544, 4331.027689392354]"
100018.54564249516,40,4100.482881069183,841567,15,0,"(640, 360)",1640.4399108794514,404232.75450000004,99.87320171084338,0.0,12626.70343460947,2271.460217259559,15.016621273821137,"[1640.4399108794514, 3800.7399422626713, 6083.541742606912, 10595.470290226562]"
104119.02852356434,41,4557.866841554642,1679200,15,1,"(854, 480)",2938.722507994552,404232.75450000004,99.95555896747967,0.0,12245.343435937539,4571.369992312382,14.990434224536106,"[1294.4782135605276, 2938.722507994552, 4746.960888932058, 8974.423121263868]"
