TIME,SEGMENT_NO,DURATION,BYTES,CRF,QUALITY_INDEX,RESOLUTION,BITRATE,CURRENT_THROUGHPUT,VMAF,REBUF,BUFFER_STATE,DELAY,REWARD
0.0,0,7232.341974973679,123844,39,0,"(640, 360)",136.65544827586206,666804.0,70.0,280.6186763231265,7232.341974973679,275.50288430057094,10.081327827586218
7232.341974973679,1,3853.9280593395233,2220489,15,2,"(1280, 720)",4584.235354838709,666804.0,49.837344344827564,6443.716319788937,3853.9280593395233,12795.076946158426,17.97548139354839
11086.270034313202,2,2735.2250814437866,472693,20,0,"(640, 360)",1375.106909090909,747852.0,99.95913565591398,9321.299784432596,2735.2250814437866,12295.036926501858,19.962583201880882
13821.495115756989,3,1000.0,105078,23,0,"(640, 360)",840.624,212444.0,99.9105293939394,0.0,3092.8624864357926,600.647422627288,15.491040468413992
14821.495115756989,4,2830.831617116928,149286,19,0,"(640, 360)",421.51346135452485,212444.0,98.93619037499998,0.0,5412.487751538866,498.87771702197807,17.37030895276294
17652.326732873917,5,1000.0,43192,32,2,"(1280, 720)",345.536,1258700.0,95.08044088235292,0.0,6299.052079800848,116.12080969086736,20.404673916666646
18652.326732873917,6,1000.0,368897,15,2,"(1280, 720)",2951.176,1258700.0,87.06303291666667,0.0,6926.280834404971,388.5029249058134,15.28952781176471
19652.326732873917,7,1356.3585579395294,148887,27,2,"(1280, 720)",866.2516363636364,1258700.0,99.66261983333334,0.0,8096.258965334239,204.51192332941673,14.72593229015152
21008.685290813446,8,1000.0,366427,15,2,"(1280, 720)",2931.416,1258700.0,97.38705930303031,0.0,8727.39248130415,386.4373016437176,15.25924068750001
22008.685290813446,9,1000.0,245800,18,2,"(1280, 720)",1966.4,1258700.0,98.80675829166665,0.0,9425.107547110558,303.6412927234679,13.715476698863647
23008.685290813446,10,1000.0,227144,17,2,"(1280, 720)",1817.152,905036.0,97.34316520833333,0.0,10059.431426756682,344.1872227938127,15.519528687499992
24008.685290813446,11,4604.1518449783325,1679204,15,2,"(1280, 720)",2904.569081081081,905036.0,96.57445920833332,0.0,11718.744661617107,2956.6788242057855,13.991643003490982
28612.83713579178,12,1242.2713339328766,443904,18,2,"(1280, 720)",2840.9856,643472.0,97.87659920720719,0.0,12172.136828347713,806.1658136190117,14.992827119166666
29855.108469724655,13,1000.0,362691,17,2,"(1280, 720)",2901.528,643472.0,99.41712173333333,0.0,12703.014282556729,439.57610689388923,14.070366457207193
30855.108469724655,14,3556.045413017273,676695,21,2,"(1280, 720)",1510.7610707684717,1160384.0,97.6124655,0.0,15587.766886724246,693.8575905181298,15.68600255310077
34411.15388274193,15,1000.0,588207,15,2,"(1280, 720)",4705.656,1160384.0,97.46223836046512,0.0,12355.197046710371,4110.750325753483,15.108418924999999
35411.15388274193,16,1000.0,263849,23,2,"(1280, 720)",2110.792,147360.0,99.78277579166667,0.0,10786.403501438068,2638.317680264935,15.120838763953484
36411.15388274193,17,1000.0,638025,15,2,"(1280, 720)",5104.2,112976.0,99.77843766666666,0.0,9992.094275245761,1643.9968939205903,14.990979395833335
37411.15388274193,18,1000.0,237770,18,2,"(1280, 720)",1902.16,686220.0,99.58359279166666,0.0,10579.354730305791,444.7288195131529,15.862002458333315
38411.15388274193,19,1000.0,225421,18,2,"(1280, 720)",1803.368,686220.0,97.8328704166667,0.0,11122.053144646703,425.7859916031225,15.71823847916665
39411.15388274193,20,1000.0,270786,15,2,"(1280, 720)",2166.288,686220.0,97.73070862500002,0.0,11676.97545407099,447.4394509220124,14.6559894791667
40411.15388274193,21,1000.0,115004,22,2,"(1280, 720)",920.032,928368.0,96.35376187499999,0.0,12453.915807690244,210.39747395996324,15.125255270833357
41411.15388274193,22,1000.0,309829,17,2,"(1280, 720)",2478.632,928368.0,95.21090670833333,0.0,13020.84930017013,431.300119644025,14.464877637500008
42411.15388274193,23,3486.812502145767,2304779,15,2,"(1280, 720)",5268.066285714285,928368.0,98.50042304166668,0.0,12570.347081634187,3801.319086284355,15.377366350595231
45897.966384887695,24,1000.0,475814,18,2,"(1280, 720)",3806.512,777324.0,99.83076170238094,0.0,12814.04998290732,724.3347202778548,14.577931670833339
46897.966384887695,25,1758.0625414848328,861057,16,2,"(1280, 720)",3844.718912610435,777324.0,99.04662329166668,0.0,13189.065193279217,1360.7260377750374,15.082661202380926
48656.02892637253,26,1000.0,88080,31,2,"(1280, 720)",704.64,304544.0,99.49620100000003,0.0,13801.750270466675,384.441359782771,16.728161437500013
49656.02892637253,27,1000.0,140373,28,2,"(1280, 720)",1122.984,304544.0,94.63692370833333,0.0,14227.084364339713,546.4041747689214,16.292934354166682
50656.02892637253,28,4348.909080028534,2080763,15,2,"(1280, 720)",3804.8237714285715,469096.0,96.40653329166669,0.0,15809.365284876741,3003.3474349051403,14.796097034880942
55004.93800640106,29,3667.8278148174286,1532843,15,2,"(1280, 720)",3306.807668027656,1709376.0,98.76631567619046,0.0,18125.459853822733,1358.9081670225962,15.069749201170413
58672.76582121849,30,2987.5093698501587,1117449,19,2,"(1280, 720)",2979.864,909948.0,99.5173375505618,0.0,20058.592584830178,1124.9486395732506,14.687085266468237
61660.27519106865,31,1000.0,369425,28,3,"(1920, 1080)",2955.4,1709376.0,98.15846081944444,0.0,20736.53107438452,307.49144778716425,14.847786444943823
62660.27519106865,32,1774.0533351898193,1261775,21,3,"(1920, 1080)",5633.971044842596,1709376.0,99.665867,0.0,21752.032982677058,804.1379502984851,15.119055578520674
64434.32852625847,33,1762.9178762435913,2510451,15,3,"(1920, 1080)",11209.453542427249,2096196.0,99.89150276744186,0.0,22206.07859886015,1411.8777273205262,14.984531704651163
66197.24640250206,34,1000.0,1292218,15,3,"(1920, 1080)",10337.744,1832176.0,99.9185306744186,0.0,22270.39294218047,969.7950942645668,14.969224517441866
67197.24640250206,35,1000.0,929744,16,3,"(1920, 1080)",7437.952,1239052.0,99.8445565,0.0,22372.18384118497,965.8837732234261,14.985739299418604
68197.24640250206,36,1000.0,1010274,15,3,"(1920, 1080)",8082.192,890300.0,99.86558275,0.0,22040.918013510178,1409.5459819685082,14.933799300000002
69197.24640250206,37,1000.0,203034,32,3,"(1920, 1080)",1624.272,711012.0,99.86375825,0.0,22668.972502232707,380.58564412414984,16.874554124999996
70197.24640250206,38,1298.0054914951324,931891,18,3,"(1920, 1080)",5591.347397836849,711012.0,95.98205725000001,0.0,22418.143324667835,1433.4164162627608,14.935763703125005
71495.25189399719,39,1932.4949085712433,765192,26,3,"(1920, 1080)",3125.891255470852,685224.0,99.85598909375,0.0,23413.77951083261,946.3315026575367,15.332062913297879
73427.74680256844,40,2697.116792201996,2571195,16,3,"(1920, 1080)",7594.915396297279,1794108.0,99.8837810638298,0.0,24288.972024586204,1781.636677752425,14.97300847524038
76124.86359477043,41,1000.0,642728,23,3,"(1920, 1080)",5141.824,1406060.0,99.9310123076923,0.0,24626.375273402307,613.2487944665447,15.07584491799647
77124.86359477043,42,3587.1627926826477,1590731,21,3,"(1920, 1080)",3510.5787586206898,1234140.0,99.61587229166666,0.0,25624.84812733535,2814.2336860891255,15.58574048010609
80712.02638745308,43,2229.9328446388245,1502452,15,3,"(1920, 1080)",5342.051555555556,1047484.0000000001,98.69054365517242,0.0,25555.228916912518,2102.0405160220166,15.139314587962978
82941.9592320919,44,1000.0,458242,17,3,"(1920, 1080)",3665.936,1041344.0,98.95311540740737,0.0,25995.382421563714,543.2090836457501,14.572116676005756
83941.9592320919,45,6881.962865591049,3944301,21,3,"(1920, 1080)",4562.082864477934,1041344.0,98.23685395833333,0.0,26523.62202510736,6801.376847741257,14.966232730343595
90823.92209768295,46,1224.144697189331,1267039,16,3,"(1920, 1080)",8109.049599999999,623824.0,99.76924045180722,0.0,24790.183425369432,3043.938513325917,15.111552364166668
92048.06679487228,47,1000.0,1124352,15,3,"(1920, 1080)",8994.816,272616.0,99.89206293333334,0.0,22582.367479266588,3054.6635809376794,14.926410404819281
93048.06679487228,48,1047.8412210941315,1220199,15,3,"(1920, 1080)",9010.703080216332,1689728.0,99.83889075,0.0,22752.492844616063,859.1865242523676,14.953901337179488
94095.90801596642,49,1000.0,274643,26,3,"(1920, 1080)",2197.144,1309048.0,99.8763231923077,0.0,23462.173701251533,300.84590842875286,15.69463470833334
95095.90801596642,50,1535.818725824356,596322,21,3,"(1920, 1080)",3094.4270066103772,1309048.0,98.28851208333333,0.0,24490.129549711535,559.5144016270242,15.17839198960499
96631.72674179077,51,1870.9610104560852,639089,25,3,"(1920, 1080)",2726.7797333333333,1309048.0,99.39586240540541,0.0,25646.63545780422,695.7703214694055,14.820339191666676
98502.68775224686,52,2108.379155397415,1390624,19,3,"(1920, 1080)",5235.290352941177,976260.0,99.41531733333335,0.0,26323.801016413818,1310.8874312257847,14.751270088871218
100611.06690764427,53,3366.7337596416473,1606579,24,3,"(1920, 1080)",3808.1872592592595,1391324.0,99.4847605490196,0.0,28588.663275578383,1069.1988541049618,14.949036407407414
