TIME,SEGMENT_NO,DURATION,BYTES,CRF,QUALITY_INDEX,RESOLUTION,BITRATE,CURRENT_THROUGHPUT,VMAF,REBUF,BUFFER_STATE,DELAY,REWARD,BITRATE_LIST
0.0,0,8446.748584508896,831828,18,0,"(640, 360)",785.1932156416966,273539.0,70.0,3341.962180714541,8446.748584508896,3281.0368578251428,16.74566186692915,"[785.1932156416966, 1661.0723454545068, 2738.400843313304, 5341.033341978223]"
8446.748584508896,1,1000.0,402881,25,3,"(1920, 1080)",3219.824955219825,273539.0,97.90943644488192,0.0,7704.127930736825,1630.3648955282235,14.940827460000008,"[673.278048673278, 991.6313769916313, 1664.4778576644778, 3219.824955219825]"
9446.748584508896,2,2468.1645035743713,650804,18,1,"(854, 480)",2108.6047913116167,273539.0,94.90137910000001,0.0,7376.519042677768,2608.997544168685,15.309769836773803,"[1034.9887572008993, 2108.6047913116167, 3341.8005326559573, 6694.523104438152]"
11914.913088083267,3,1000.0,144405,35,3,"(1920, 1080)",1154.0847611540846,270591.0,95.19933321621623,0.0,7690.196243068514,641.7528415870992,17.054000883333337,"[231.0567122310567, 329.4622083294622, 616.9344486169344, 1154.0847611540846]"
12914.913088083267,4,1000.0,356162,20,2,"(1280, 720)",2846.446706846447,270591.0,85.69475643333335,0.0,7188.466325634578,1465.513074792039,13.305386138378378,"[994.7802249947802, 1772.194033772194, 2846.446706846447, 5675.854469675854]"
13914.913088083267,5,1000.0,362022,15,1,"(854, 480)",2893.2798268932797,270591.0,96.37553243333333,0.0,6736.506351886147,1486.32934602609,14.19074877666667,"[1404.0105854040105, 2893.2798268932797, 4821.981196821981, 9401.844753401843]"
14914.913088083267,6,1000.0,357452,19,1,"(854, 480)",2856.7563868567563,271436.0,96.26704070000001,0.0,6329.674900260332,1466.2025050394743,13.760918016666666,"[1570.8355935708357, 2856.7563868567563, 4460.8626764608625, 8589.082328589082]"
15914.913088083267,7,1000.0,347143,15,1,"(854, 480)",2774.366858774367,271436.0,97.33078543333333,0.0,6029.896129258421,1426.2240978003151,13.475009950000002,"[1202.684113202684, 2774.366858774367, 4495.284220495285, 8845.090064845092]"
16914.913088083267,8,3273.1675803661346,534718,15,0,"(640, 360)",1294.989893449072,271436.0,96.83619003333334,0.0,7251.897690447364,2148.872548717284,14.437667280909093,"[1294.989893449072, 2656.211676615799, 4453.428583451169, 8632.92044356815]"
20188.080668449402,9,1000.0,417222,23,3,"(1920, 1080)",3334.4382273344386,274410.0,98.61790970707071,0.0,6578.94853213665,1680.4557145569731,14.206755899999997,"[751.0162327510161, 1097.6212810976212, 1710.28000971028, 3334.4382273344386]"
21188.080668449402,10,2657.7757596969604,347738,15,0,"(640, 360)",1042.1707870421708,274410.0,95.25886826666668,0.0,7734.531792179775,1413.9164024634672,14.8251962383207,"[1042.1707870421708, 2652.1681796521684, 4399.5720283995715, 8583.47993658348]"
23845.856428146362,11,1000.0,441631,17,2,"(1280, 720)",3529.5149555295147,274410.0,97.58542693750002,0.0,6966.69254333487,1774.9471409743276,13.453266473333333,"[982.0569609820569, 2168.3574741683574, 3529.5149555295147, 6911.681406911682]"
24845.856428146362,12,1000.0,345960,20,2,"(1280, 720)",2764.912322764912,270762.0,96.63192216666667,0.0,6572.27225577361,1424.9761083631809,14.281263287500018,"[1070.2886410702886, 1769.8763537698762, 2764.912322764912, 5374.180445374181]"
25845.856428146362,13,3957.192838191986,751456,15,0,"(640, 360)",1514.0260869981316,270762.0,96.6083273,0.0,7326.3150269975695,3001.4081584176274,15.282585944677871,"[1514.0260869981316, 4245.207003309544, 6741.330421290086, 13183.383925551492]"
29803.04926633835,14,1000.0,591477,15,1,"(854, 480)",4727.0841887270835,270762.0,99.90963026890756,0.0,6056.717336774202,2345.8877616792033,15.231704649999994,"[2062.2396980622398, 4727.0841887270835, 7534.60985553461, 14606.914478606914]"
30803.04926633835,15,7499.725222587585,1457351,15,0,"(640, 360)",1552.953123726275,276455.0,99.82089563333332,0.0,7741.027220772979,5648.039229381594,14.965970879775895,"[1552.953123726275, 3554.8434980022666, 5597.680615192152, 10894.447531724243]"
38302.774488925934,16,2933.2874417304993,686703,24,2,"(1280, 720)",1870.9532842688172,274026.0,99.92822317777775,0.0,8028.064074984087,2717.871089450982,16.83007217310606,"[764.7362129504439, 1150.0141335776343, 1870.9532842688172, 3597.1841826535024]"
41236.06193065643,17,2164.509207010269,501848,25,2,"(1280, 720)",1851.1238286343457,274026.0,95.98164692045452,0.0,8002.566166085679,2006.546499155092,16.263522831623916,"[769.518764904308, 1154.975295504132, 1851.1238286343457, 3613.2930290718155]"
43400.5711376667,18,3021.5986371040344,553657,18,0,"(640, 360)",1458.7339487611855,274221.0,97.32940069230767,0.0,8977.508776413044,2205.2815871332364,15.297188793668848,"[1458.7339487611855, 3054.138988331462, 4682.9022813425245, 8865.472916673529]"
46422.16977477074,19,1000.0,635487,18,2,"(1280, 720)",5078.812109078813,274221.0,99.82558914285717,0.0,7280.155979116419,2511.460864158443,14.853493930769222,"[1734.303961734304, 3350.1504993501508, 5078.812109078813, 9633.852513633852]"
47422.16977477074,20,2327.883094549179,706791,16,1,"(854, 480)",2420.860147563717,275913.0,99.31072333333331,0.0,6846.2265337568,2776.4678225230036,16.342628778571452,"[1103.656382817942, 2420.860147563717, 3782.162626639305, 7062.867212777152]"
49750.052869319916,21,1247.7218508720398,581828,15,1,"(854, 480)",3671.0273002953622,275913.0,96.96592072857143,0.0,5643.075551112119,2311.7469319790307,14.742638177192976,"[1710.5167062980358, 3671.0273002953622, 5762.2070532006765, 10783.145823721246]"
50997.774720191956,22,1000.0,343160,32,3,"(1920, 1080)",2742.5347227425345,273181.0,99.45618418421051,0.0,5235.055165694447,1402.2773642075363,14.109415711904767,"[550.3371125503371, 806.0731208060731, 1431.519049431519, 2742.5347227425345]"
51997.774720191956,23,9387.758702039719,1964554,19,0,"(640, 360)",1670.2889628881048,273181.0,95.71301003333333,2657.4662725066355,9387.758702039719,7619.912176273184,14.986457470940646,"[1670.2889628881048, 3392.155235254414, 5133.328139950128, 9768.70279525526]"
