TIME,SEGMENT_NO,DURATION,BYTES,CRF,QUALITY_INDEX,RESOLUTION,BITRATE,CURRENT_THROUGHPUT,VMAF,REBUF,BUFFER_STATE,DELAY,REWARD
0.0,0,8491.580098867416,622650,24,0,"(640, 360)",586.0235294117647,401376.40205875004,70.0,1744.7410333715582,8491.580098867416,1712.9336983185276,16.09723649705883
8491.580098867416,1,1507.8827142715454,326899,24,2,"(1280, 720)",1696.3403899804564,401376.40205875004,96.82872749509805,0.0,8997.615515405245,937.3105164163309,17.886583297297303
9999.462813138962,2,1205.5628895759583,373615,15,1,"(854, 480)",2473.589647886799,401376.40205875004,99.81097216216217,0.0,9067.4806232384,1059.8257828591932,15.208286691869501
11205.02570271492,3,3978.459268808365,1343701,22,2,"(1280, 720)",2687.402,401376.40205875004,99.81859906896551,0.0,9329.181932559164,3475.390855950918,15.178654323620506
15183.484971523285,4,7127.67305970192,2326285,21,3,"(1920, 1080)",2596.7831350333427,436702.4703975,99.26463567708333,1697.1286921058963,7127.67305970192,10760.391865121046,15.868624159081797
22311.158031225204,5,4179.804652929306,663927,19,2,"(1280, 720)",1262.1187534351488,140357.35191375,97.89994981976743,0.0,6365.242656489773,5059.222796574614,16.24389950381601
26490.96268415451,6,4884.9775195121765,653340,15,0,"(640, 360)",1063.0616228432798,140357.35191375,96.04147234653465,0.0,7522.548027312967,3884.987242826706,14.603978699379162
31375.940203666687,7,5089.266359806061,698786,15,0,"(640, 360)",1090.7879024390243,307740.66092,98.98995613559318,0.0,10360.608555259845,2470.2080678169873,14.865925892175804
36465.20656347275,8,4036.7007553577423,937903,19,2,"(1280, 720)",1856.4676407036995,307740.66092,99.11678854471545,0.0,10534.950122543687,4046.34122978858,15.225143455180827
40501.90731883049,9,2531.9407284259796,302075,15,0,"(640, 360)",950.7933179287452,218410.06979375,97.5296253608247,0.0,11511.909054488406,1561.9590308217137,15.040254044715446
43033.84804725647,10,1967.897117137909,370019,16,0,"(640, 360)",1480.076,212335.01289375,98.153069,0.0,11598.26611920633,1770.9716581740606,15.176114163917529
45001.74516439438,11,1000.0,159485,19,0,"(640, 360)",1275.88,313286.52277875005,99.8817945,0.0,11984.86845648993,615.8639301792784,14.403512625000005
46001.74516439438,12,1305.64683675766,279113,15,0,"(640, 360)",1674.6784186696045,313286.52277875005,97.49911275,0.0,12294.530472072502,1017.8097573071383,15.051185249999996
47307.39200115204,13,1000.0,245222,22,2,"(1280, 720)",1961.776,313286.52277875005,99.6612185,0.0,12388.794783831516,848.6903289641085,14.594589949999996
48307.39200115204,14,1077.625811100006,311433,15,1,"(854, 480)",2299.813630711886,337598.83689499996,98.90750204166666,0.0,12478.298620630834,1021.3366256687281,15.115688346153838
