File,Method,Average Duration(s),Average Size(MB),Average Buffer State(s),Average VMAF Score,Average VMAF Smoothness,Average Bitrate(bps),Stall Ratio(%),Stall Time(s),Switch Ratio(%),Total Size(MB)
lumos5g_trace_4.csv,stallfrequency,2.47,0.40,47.38,87.69489039120285,9.59,1224.5347440906,1.52,0.09,0.05,26.11
oboe_trace_2.csv,stallfrequency,1.90,0.34,40.30,87.32155879354362,8.66,1343.3002354661053,1.18,0.09,0.04,29.17
hsr_trace_2.csv,stallfrequency,2.26,0.33,49.02,87.26466782579655,7.53,1219.7798457807921,1.37,0.13,0.04,23.79
oboe_trace_1.csv,stallfrequency,2.02,0.27,16.91,87.6970482677036,10.69,1117.6716518550986,4.94,11.60,0.10,21.74
hsr_trace_1.csv,stallfrequency,2.09,0.31,45.51,88.00896864646398,7.41,1128.5969134004001,1.30,0.09,0.04,23.66
fcc18_trace_3.csv,stallfrequency,2.54,0.36,41.50,87.52260748557532,9.35,1145.8453261120085,1.56,0.11,0.05,22.87
fcc18_trace_1.csv,stallfrequency,2.24,0.35,46.42,87.54410734246238,8.39,1301.9323587289955,1.37,0.09,0.04,25.81
lumos5g_trace_1.csv,stallfrequency,2.30,0.37,48.35,88.47885233118357,9.08,1292.7745574649427,1.43,0.08,0.04,25.76
lab_trace_1.csv,stallfrequency,1.87,0.32,47.85,89.51393716842654,8.83,1452.0840591097901,1.16,0.08,0.03,27.66
fcc18_trace_2.csv,stallfrequency,2.05,0.27,38.17,86.37893856488891,8.54,1100.9986857179133,1.25,0.11,0.04,21.52
ghent_trace_1.csv,stallfrequency,2.40,0.34,48.53,87.73744838981615,6.96,1205.814514204495,1.47,0.09,0.04,22.80
hsr_trace_3.csv,stallfrequency,2.30,0.29,45.27,86.59831826708859,8.01,1201.0419157535268,1.41,0.09,0.04,20.68
oboe_trace_3.csv,stallfrequency,1.84,0.27,44.28,86.88024441241464,8.29,1119.1761015017896,1.15,0.09,0.03,23.58
ghent_trace_0.csv,stallfrequency,2.30,0.39,47.73,88.40707355981381,7.55,1219.1931071440424,1.43,0.08,0.04,26.97
lab_trace_3.csv,stallfrequency,1.94,0.31,48.46,87.10502986504054,7.95,1212.0054101857054,1.20,0.08,0.04,25.52
ghent_trace_3.csv,stallfrequency,2.06,0.33,48.28,87.50785260030635,7.84,1259.3981214123892,1.28,0.08,0.04,25.78
lab_trace_2.csv,stallfrequency,1.85,0.27,51.58,86.83206199230746,8.62,1140.0749007201684,1.15,0.10,0.03,23.44
oboe_trace_0.csv,stallfrequency,2.06,0.32,36.81,87.43863498380367,8.70,1202.9358854014897,1.27,0.09,0.04,25.14
lumos5g_trace_2.csv,stallfrequency,1.99,0.31,47.99,88.00040595197834,7.89,1368.9135308752977,1.23,0.08,0.04,25.19
lumos5g_trace_3.csv,stallfrequency,2.10,0.36,46.87,88.11283721968573,8.38,1363.1442315270046,1.30,0.08,0.04,27.83
ghent_trace_2.csv,stallfrequency,2.17,0.29,50.78,87.80927850730045,6.58,1179.1770681450382,1.35,0.08,0.04,21.43
lumos5g_trace_4.csv,stalltime,3.12,0.49,46.28,87.86611552020145,8.33,1188.7354517846732,1.89,0.08,0.06,25.97
oboe_trace_2.csv,stalltime,2.24,0.52,30.87,85.94289886044933,9.93,1310.1303873497423,2.78,13.03,0.14,37.14
hsr_trace_2.csv,stalltime,2.08,0.31,46.39,87.6568045213072,8.96,1268.1941081750851,1.30,0.11,0.04,23.86
oboe_trace_1.csv,stalltime,2.10,0.23,16.60,84.42073639363092,12.97,961.8276540918117,1.30,0.12,0.19,18.08
hsr_trace_1.csv,stalltime,2.44,0.34,48.39,86.28944806215516,8.53,1162.9022258633613,1.52,0.08,0.05,22.26
fcc18_trace_3.csv,stalltime,2.63,0.65,33.54,87.9731959924982,8.23,1813.6705389485019,1.56,0.09,0.05,41.52
