TIME,SEGMENT_NO,DURATION,BYTES,CRF,QUALITY_INDEX,RESOLUTION,BITRATE,CURRENT_THROUGHPUT,VMAF,REBUF,BUFFER_STATE,DELAY,REWARD,BITRATE_LIST
0.0,0,3945.796400308609,100223,32,0,"(640, 360)",202.5559749520821,470324.0,70.0,309.95966594192987,3945.796400308609,304.30897580570445,4.711002738947343,"[202.5559749520821, 300.9105095503587, 560.9270367096452, 1097.0981976503747]"
3945.796400308609,1,2876.767933368683,152281,31,0,"(640, 360)",417.68498083600224,470324.0,77.8516712315789,0.0,6372.769633495795,420.8199230183538,7.525486208571417,"[417.68498083600224, 616.9315866363901, 1104.7788451681322, 2100.029931425151]"
6822.564333677292,2,1000.0,159770,15,0,"(640, 360)",1278.16,470324.0,82.5424770142857,0.0,6903.862545104786,437.58104491461427,17.11383520184211,"[1278.16, 2931.064, 4798.432, 10254.928]"
7822.564333677292,3,1000.0,89799,24,0,"(640, 360)",718.392,470324.0,99.83167054166667,0.0,7651.908240840223,235.5923346914023,16.085464023571436,"[718.392, 1132.144, 1799.224, 3709.272]"
8822.564333677292,4,1000.0,147852,15,0,"(640, 360)",1182.816,742940.0,98.89951954166668,0.0,8355.27079301151,289.4835171218757,14.918867395833328,"[1182.816, 2963.784, 4784.976, 9771.24]"
9822.564333677292,5,1000.0,133169,16,0,"(640, 360)",1065.352,742940.0,99.83672408333332,0.0,9092.803689754528,268.6799670724986,14.975967445833342,"[1065.352, 2330.904, 3859.24, 7772.616]"
10822.564333677292,6,1000.0,138997,15,0,"(640, 360)",1111.976,742940.0,99.77653233333335,0.0,9827.080389832197,276.93734565233717,14.92159799166666,"[1111.976, 2531.984, 4271.944, 8504.928]"
11822.564333677292,7,1000.0,183792,21,0,"(640, 360)",1470.336,742940.0,99.84211733333332,0.0,10516.854847408536,340.404962928224,14.949399062500014,"[1470.336, 2398.736, 3767.96, 7247.272]"
12822.564333677292,8,1000.0,155241,24,0,"(640, 360)",1241.928,742940.0,99.65426654166667,0.0,11278.21628840669,250.00601789914006,15.309154645833324,"[1241.928, 1839.088, 2978.84, 5835.552]"
13822.564333677292,9,2237.9641830921173,67421,32,0,"(640, 360)",239.71911111111112,1100380.0,99.06592537499999,0.0,13372.330506051161,144.49542311220716,23.604887439814817,"[239.71911111111112, 343.75822222222223, 665.0702222222222, 1242.1724444444444]"
16060.52851676941,10,3530.5003225803375,223648,17,0,"(640, 360)",505.18131715940547,1100380.0,82.09875820370371,0.0,16590.53552911072,293.94331718899025,15.397212716176455,"[505.18131715940547, 1137.0735870989565, 1919.9297957713134, 3950.7429693418385]"
19591.028839349747,11,4641.409605741501,405027,15,0,"(640, 360)",694.3319504048607,1100380.0,97.33742531764707,0.0,20766.365277262958,467.45179894792324,15.943705299272475,"[694.3319504048607, 1686.3564509745393, 2758.5186601058094, 5398.101900135579]"
24232.438445091248,12,8649.436950683594,2020830,15,1,"(854, 480)",1865.3814667160975,1100380.0,98.58930186607141,0.0,27215.641177356043,2248.373004616784,13.793425231696835,"[812.5550456709598, 1865.3814667160975, 3150.465109597496, 6305.18837287737]"
32881.87539577484,13,3786.0896289348602,2080939,21,3,"(1920, 1080)",4390.552229402002,934508.0,97.54527960576924,0.0,29519.51352343685,1388.863759829013,14.941545015590666,"[756.180329127004, 1361.6237923847216, 2217.4310138522187, 4390.552229402002]"
36667.9650247097,14,4507.641941308975,1412196,22,3,"(1920, 1080)",2487.5377256853044,1047484.0000000001,99.66745867032968,0.0,30407.759510961427,3741.0580338660893,13.9588775369619,"[407.58602513130086, 680.5642069310672, 1178.8992896220705, 2487.5377256853044]"
41175.60696601868,15,1257.6033771038055,725579,18,3,"(1920, 1080)",4493.90748544323,224724.0,97.17280413761468,0.0,30436.03918514198,1193.9419792850153,15.409981380007096,"[618.4194533111089, 1315.410241184454, 2151.2107996875357, 4493.90748544323]"
42433.21034312248,16,5965.428709983826,7012039,15,3,"(1920, 1080)",9349.385333333334,622596.0,98.51495458064517,0.0,26142.28263982566,10536.849056626894,15.184731748738535,"[1534.0413333333333, 3082.4346666666665, 5019.926666666667, 9349.385333333334]"
48398.63905310631,17,2012.3700201511383,2045368,15,3,"(1920, 1080)",8014.501875183368,370856.0,99.8366869375,0.0,24194.13356474915,3628.7396820026174,15.076409631731403,"[1148.0226697105848, 2501.0229386085, 4338.364679450665, 8014.501875183368]"
50411.009073257446,18,4618.399202823639,758045,19,1,"(854, 480)",1311.212972972973,1620960.0,99.87984181632653,0.0,28281.430567523013,572.2651424237229,16.47506570326575,"[628.8103783783783, 1311.212972972973, 2199.316756756757, 4292.556108108108]"
55029.408276081085,19,1000.0,607600,15,3,"(1920, 1080)",4860.8,1620960.0,96.72324246846851,0.0,28771.736252134335,474.5680012883853,15.342586399659872,"[762.432, 1783.12, 2606.928, 4860.8]"
56029.408276081085,20,1000.0,280651,24,3,"(1920, 1080)",2245.208,1620960.0,99.07451083333332,0.0,29512.30359133575,260.80931432174134,14.615224428153162,"[453.624, 688.472, 1122.712, 2245.208]"
57029.408276081085,21,2525.685280561447,2224220,15,3,"(1920, 1080)",7000.822688416697,1645520.0,98.81258112500002,0.0,30542.147668179347,1410.9284929568216,14.543633120218558,"[1024.90530820914, 2188.4692211843644, 3605.8193303843505, 7000.822688416697]"
59555.09355664253,22,2375.48103928566,3262545,15,3,"(1920, 1080)",10800.147475841728,2000400.0,99.06175542622952,0.0,29458.11053898619,3445.407516087566,14.598669180603448,"[1640.5801875061811, 3511.7391018290896, 5606.733571485025, 10800.147475841728]"
